3347.75659179688	3.28109e-16	2.1526168e-17
3351.834650993352	3.162778e-16	2.0779162e-17
3355.9127101898243	3.5838382e-16	2.0673068e-17
3359.9907693862965	3.5478642e-16	2.0298374e-17
3364.0688285827687	3.4137765e-16	1.9432105e-17
3368.146887779241	3.378883e-16	1.918343e-17
3372.224946975713	3.156802e-16	1.8261852e-17
3376.303006172185	3.3286055e-16	1.801704e-17
3380.3810653686573	3.6752315e-16	1.7865276e-17
3384.4591245651295	3.4887307e-16	1.7443141e-17
3388.5371837616017	3.3238767e-16	1.7036862e-17
3392.615242958074	3.5698296e-16	1.6876025e-17
3396.693302154546	3.3170083e-16	1.623608e-17
3400.771361351018	3.3104488e-16	1.6070758e-17
3404.8494205474904	3.1655257e-16	1.5630107e-17
3408.9274797439625	3.6699328e-16	1.5818426e-17
3413.0055389404347	3.3942487e-16	1.525453e-17
3417.083598136907	3.2535232e-16	1.49337e-17
3421.1616573333795	3.348031e-16	1.4764208e-17
3425.2397165298516	3.6622764e-16	1.459191e-17
3429.317775726324	3.4756515e-16	1.4234308e-17
3433.395834922796	3.1079015e-16	1.3817297e-17
3437.473894119268	3.2085838e-16	1.373531e-17
3441.5519533157403	3.3613446e-16	1.3686697e-17
3445.6300125122125	3.3789706e-16	1.33939955e-17
3449.7080717086847	3.3290483e-16	1.3139715e-17
3453.786130905157	3.1940003e-16	1.2796216e-17
3457.864190101629	3.044002e-16	1.250436e-17
3461.942249298101	3.32005e-16	1.26117705e-17
3466.0203084945733	3.2272326e-16	1.2544208e-17
3470.0983676910455	3.335041e-16	1.2450828e-17
3474.1764268875177	3.411181e-16	1.23367065e-17
3478.25448608399	3.539337e-16	1.23099646e-17
3482.332545280462	3.282435e-16	1.1903369e-17
3486.410604476934	3.3261798e-16	1.18469006e-17
3490.4886636734063	3.2444117e-16	1.10675145e-17
3494.5667228698785	3.1024977e-16	1.0887159e-17
3498.6447820663507	3.0685325e-16	1.0701515e-17
3502.722841262823	3.065428e-16	1.0545522e-17
3506.800900459295	3.3559257e-16	1.0708054e-17
3510.878959655767	3.0103718e-16	1.0230962e-17
3514.9570188522393	3.096263e-16	1.0192258e-17
3519.0350780487115	3.0152663e-16	9.993999e-18
3523.1131372451837	3.242645e-16	1.0166652e-17
3527.191196441656	2.804208e-16	1.0287406e-17
3531.269255638128	3.0772522e-16	1.0473756e-17
3535.3473148346	3.037453e-16	1.03739715e-17
3539.4253740310724	2.909185e-16	1.01700376e-17
3543.5034332275445	3.0006574e-16	1.0061316e-17
3547.5814924240167	2.8736678e-16	9.898534e-18
3551.659551620489	2.8441034e-16	9.73634e-18
3555.737610816961	2.939809e-16	9.616537e-18
3559.815670013433	2.8646993e-16	9.450832e-18
3563.8937292099054	2.918663e-16	9.386831e-18
3567.9717884063775	2.8928597e-16	9.2473565e-18
3572.0498476028497	2.7803933e-16	9.005384e-18
3576.127906799322	2.8689572e-16	9.009406e-18
3580.2059659957945	2.9969897e-16	9.059231e-18
3584.2840251922667	2.8858214e-16	8.962805e-18
3588.362084388739	2.7799351e-16	8.789708e-18
3592.440143585211	2.9708648e-16	8.830286e-18
3596.518202781683	2.9429239e-16	8.816561e-18
3600.5962619781553	2.8750966e-16	8.6455735e-18
3604.6743211746275	1.7805775e-16	8.553517e-18
3608.7523803710997	2.653562e-16	8.654436e-18
3612.830439567572	2.8515248e-16	8.442627e-18
3616.908498764044	2.8321304e-16	8.353329e-18
3620.986557960516	2.817492e-16	8.392586e-18
3625.0646171569883	2.881719e-16	8.390719e-18
3629.1426763534605	3.0456036e-16	8.421006e-18
3633.2207355499327	3.0612957e-16	8.367968e-18
3637.298794746405	3.07735e-16	8.328406e-18
3641.376853942877	3.0594507e-16	8.1758896e-18
3645.454913139349	2.8709128e-16	8.018505e-18
3649.5329723358213	2.9297215e-16	8.009859e-18
3653.6110315322935	2.9698555e-16	7.9927104e-18
3657.6890907287657	3.02339e-16	8.0233236e-18
3661.767149925238	2.877624e-16	7.8381865e-18
3665.84520912171	2.9634806e-16	7.8333714e-18
3669.923268318182	2.8892315e-16	7.654584e-18
3674.0013275146543	2.8988276e-16	7.61508e-18
3678.0793867111265	2.8675085e-16	7.511839e-18
3682.1574459075987	2.8589808e-16	7.496284e-18
3686.235505104071	3.0093426e-16	7.225478e-18
3690.313564300543	2.9672027e-16	7.1609845e-18
3694.391623497015	2.6990014e-16	6.975489e-18
3698.4696826934874	2.9889567e-16	7.126649e-18
3702.5477418899595	2.9726738e-16	7.0451635e-18
3706.6258010864317	2.890453e-16	6.941693e-18
3710.703860282904	2.968087e-16	6.922007e-18
3714.7819194793765	2.8513866e-16	6.7772425e-18
3718.8599786758487	2.961911e-16	6.7739102e-18
3722.938037872321	2.9354083e-16	6.7142672e-18
3727.016097068793	2.8371326e-16	6.9158813e-18
3731.094156265265	2.8804435e-16	6.9259287e-18
3735.1722154617373	2.8492833e-16	6.852782e-18
3739.2502746582095	2.8206573e-16	6.7245317e-18
